uid,dataset,source_file,source_row_id,lang,split_original,expression,expression_norm,sentence,target_span_text,context_type,w1,w2,modifier,head,has_head_mod,paraphrase_raw,paraphrases_json,canonical_paraphrase,paraphrase_count,has_paraphrase,label_raw,label_binary,label_contribution,compositionality_score,compositionality_bin,stratify_key,row_group_id,notes,split
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv:86,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv,86,PT,,lugar-comum,lugar comum,Este é um lugar-comum .,lugar-comum,unknown,Este é um comum .,Este é um lugar .,Este é um comum .,Este é um lugar .,True,,[],,0,False,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::False,nctti_ncs:PT:lugar comum,,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv:87,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv,87,PT,,má-fé,má fé,Esta é uma má-fé .,má-fé,unknown,Esta é uma má .,Esta é uma fé .,Esta é uma má .,Esta é uma fé .,True,,[],,0,False,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::False,nctti_ncs:PT:má fé,,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv:88,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv,88,PT,,magia negra,magia negra,Esta é uma magia negra .,magia negra,unknown,Esta é uma negra .,Esta é uma magia .,Esta é uma negra .,Esta é uma magia .,True,,[],,0,False,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::False,nctti_ncs:PT:magia negra,,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv:90,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv,90,PT,,máquina virtual,máquina virtual,Esta é uma máquina virtual .,máquina virtual,unknown,Esta é uma virtual .,Esta é uma máquina .,Esta é uma virtual .,Esta é uma máquina .,True,,[],,0,False,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::False,nctti_ncs:PT:máquina virtual,,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv:92,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv,92,PT,,maré alta,maré alta,Esta é uma maré alta .,maré alta,unknown,Esta é uma alta .,Esta é uma maré .,Esta é uma alta .,Esta é uma maré .,True,,[],,0,False,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::False,nctti_ncs:PT:maré alta,,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv:94,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv,94,PT,,massa cinzenta,massa cinzenta,Esta é uma massa cinzenta .,massa cinzenta,unknown,Esta é uma cinzenta .,Esta é uma massa .,Esta é uma cinzenta .,Esta é uma massa .,True,,[],,0,False,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::False,nctti_ncs:PT:massa cinzenta,,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv:95,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv,95,PT,,mau contato,mau contato,Este é um mau contato .,mau contato,unknown,Este é um mau .,Este é um contato .,Este é um mau .,Este é um contato .,True,,[],,0,False,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::False,nctti_ncs:PT:mau contato,,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv:96,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv,96,PT,,mau-humor,mau humor,Este é um mau-humor .,mau-humor,unknown,Este é um mau .,Este é um humor .,Este é um mau .,Este é um humor .,True,,[],,0,False,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::False,nctti_ncs:PT:mau humor,,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv:97,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv,97,PT,,mau-olhado,mau olhado,Este é um mau-olhado .,mau-olhado,unknown,Este é um mau .,Este é um olhado .,Este é um mau .,Este é um olhado .,True,,[],,0,False,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::False,nctti_ncs:PT:mau olhado,,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv:99,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv,99,PT,,mesa-redonda,mesa redonda,Esta é uma mesa-redonda .,mesa-redonda,unknown,Esta é uma redonda .,Esta é uma mesa .,Esta é uma redonda .,Esta é uma mesa .,True,,[],,0,False,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::False,nctti_ncs:PT:mesa redonda,,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv:100,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv,100,PT,,montanha-russa,montanha russa,Esta é uma montanha-russa .,montanha-russa,unknown,Esta é uma russa .,Esta é uma montanha .,Esta é uma russa .,Esta é uma montanha .,True,,[],,0,False,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::False,nctti_ncs:PT:montanha russa,,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv:101,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv,101,PT,,navio negreiro,navio negreiro,Este é um navio negreiro .,navio negreiro,unknown,Este é um negreiro .,Este é um navio .,Este é um negreiro .,Este é um navio .,True,,[],,0,False,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::False,nctti_ncs:PT:navio negreiro,,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv:102,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv,102,PT,,nó cego,nó cego,Este é um nó cego .,nó cego,unknown,Este é um cego .,Este é um nó .,Este é um cego .,Este é um nó .,True,,[],,0,False,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::False,nctti_ncs:PT:nó cego,,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv:103,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv,103,PT,,novo mundo,novo mundo,Este é um novo mundo .,novo mundo,unknown,Este é um novo .,Este é um mundo .,Este é um novo .,Este é um mundo .,True,,[],,0,False,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::False,nctti_ncs:PT:novo mundo,,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv:104,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv,104,PT,,novo-rico,novo rico,Este é um novo-rico .,novo-rico,unknown,Este é um novo .,Este é um rico .,Este é um novo .,Este é um rico .,True,,[],,0,False,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::False,nctti_ncs:PT:novo rico,,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv:105,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv,105,PT,,núcleo atômico,núcleo atômico,Este é um núcleo atômico .,núcleo atômico,unknown,Este é um atômico .,Este é um núcleo .,Este é um atômico .,Este é um núcleo .,True,,[],,0,False,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::False,nctti_ncs:PT:núcleo atômico,,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv:107,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv,107,PT,,olho mágico,olho mágico,Este é um olho mágico .,olho mágico,unknown,Este é um mágico .,Este é um olho .,Este é um mágico .,Este é um olho .,True,,[],,0,False,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::False,nctti_ncs:PT:olho mágico,,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv:109,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv,109,PT,,ônibus executivo,ônibus executivo,Este é um ônibus executivo .,ônibus executivo,unknown,Este é um executivo .,Este é um ônibus .,Este é um executivo .,Este é um ônibus .,True,,[],,0,False,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::False,nctti_ncs:PT:ônibus executivo,,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv:111,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv,111,PT,,pão-duro,pão duro,Este é um pão-duro .,pão-duro,unknown,Este é um duro .,Este é um pão .,Este é um duro .,Este é um pão .,True,,[],,0,False,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::False,nctti_ncs:PT:pão duro,,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv:113,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv,113,PT,,paraíso fiscal,paraíso fiscal,Este é um paraíso fiscal .,paraíso fiscal,unknown,Este é um fiscal .,Este é um paraíso .,Este é um fiscal .,Este é um paraíso .,True,,[],,0,False,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::False,nctti_ncs:PT:paraíso fiscal,,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv:115,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv,115,PT,,pau-mandado,pau mandado,Este é um pau-mandado .,pau-mandado,unknown,Este é um mandado .,Este é um pau .,Este é um mandado .,Este é um pau .,True,,[],,0,False,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::False,nctti_ncs:PT:pau mandado,,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv:116,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv,116,PT,,pavio curto,pavio curto,Este é um pavio curto .,pavio curto,unknown,Este é um curto .,Este é um pavio .,Este é um curto .,Este é um pavio .,True,,[],,0,False,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::False,nctti_ncs:PT:pavio curto,,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv:117,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv,117,PT,,pé quente,pé quente,Este é um pé quente .,pé quente,unknown,Este é um quente .,Este é um pé .,Este é um quente .,Este é um pé .,True,,[],,0,False,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::False,nctti_ncs:PT:pé quente,,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv:118,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv,118,PT,,pé-direito,pé direito,Este é um pé-direito .,pé-direito,unknown,Este é um direito .,Este é um pé .,Este é um direito .,Este é um pé .,True,,[],,0,False,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::False,nctti_ncs:PT:pé direito,,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv:119,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv,119,PT,,pé-frio,pé frio,Este é um pé-frio .,pé-frio,unknown,Este é um frio .,Este é um pé .,Este é um frio .,Este é um pé .,True,,[],,0,False,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::False,nctti_ncs:PT:pé frio,,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv:122,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv,122,PT,,planta baixa,planta baixa,Esta é uma planta baixa .,planta baixa,unknown,Esta é uma baixa .,Esta é uma planta .,Esta é uma baixa .,Esta é uma planta .,True,,[],,0,False,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::False,nctti_ncs:PT:planta baixa,,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv:123,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv,123,PT,,poção mágica,poção mágica,Esta é uma poção mágica .,poção mágica,unknown,Esta é uma mágica .,Esta é uma poção .,Esta é uma mágica .,Esta é uma poção .,True,,[],,0,False,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::False,nctti_ncs:PT:poção mágica,,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv:124,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv,124,PT,,pólo-aquático,pólo aquático,Este é um pólo-aquático .,pólo-aquático,unknown,Este é um aquático .,Este é um pólo .,Este é um aquático .,Este é um pólo .,True,,[],,0,False,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::False,nctti_ncs:PT:pólo aquático,,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv:125,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv,125,PT,,ponto cego,ponto cego,Este é um ponto cego .,ponto cego,unknown,Este é um cego .,Este é um ponto .,Este é um cego .,Este é um ponto .,True,,[],,0,False,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::False,nctti_ncs:PT:ponto cego,,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv:127,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv,127,PT,,ponto fraco,ponto fraco,Este é um ponto fraco .,ponto fraco,unknown,Este é um fraco .,Este é um ponto .,Este é um fraco .,Este é um ponto .,True,,[],,0,False,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::False,nctti_ncs:PT:ponto fraco,,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv:128,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv,128,PT,,prato feito,prato feito,Este é um prato feito .,prato feito,unknown,Este é um feito .,Este é um prato .,Este é um feito .,Este é um prato .,True,,[],,0,False,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::False,nctti_ncs:PT:prato feito,,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv:130,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv,130,PT,,primeira mão,primeira mão,Esta é uma primeira mão .,primeira mão,unknown,Esta é uma primeira .,Esta é uma mão .,Esta é uma primeira .,Esta é uma mão .,True,,[],,0,False,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::False,nctti_ncs:PT:primeira mão,,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv:131,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv,131,PT,,primeira necessidade,primeira necessidade,Esta é uma primeira necessidade .,primeira necessidade,unknown,Esta é uma primeira .,Esta é uma necessidade .,Esta é uma primeira .,Esta é uma necessidade .,True,,[],,0,False,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::False,nctti_ncs:PT:primeira necessidade,,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv:133,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv,133,PT,,primeiro ministro,primeiro ministro,Este é um primeiro ministro .,primeiro ministro,unknown,Este é um primeiro .,Este é um ministro .,Este é um primeiro .,Este é um ministro .,True,,[],,0,False,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::False,nctti_ncs:PT:primeiro ministro,,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv:134,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv,134,PT,,primeiro plano,primeiro plano,Este é um primeiro plano .,primeiro plano,unknown,Este é um primeiro .,Este é um plano .,Este é um primeiro .,Este é um plano .,True,,[],,0,False,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::False,nctti_ncs:PT:primeiro plano,,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv:135,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv,135,PT,,príncipe encantado,príncipe encantado,Este é um príncipe encantado .,príncipe encantado,unknown,Este é um encantado .,Este é um príncipe .,Este é um encantado .,Este é um príncipe .,True,,[],,0,False,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::False,nctti_ncs:PT:príncipe encantado,,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv:136,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv,136,PT,,processo seletivo,processo seletivo,Este é um processo seletivo .,processo seletivo,unknown,Este é um seletivo .,Este é um processo .,Este é um seletivo .,Este é um processo .,True,,[],,0,False,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::False,nctti_ncs:PT:processo seletivo,,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv:139,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv,139,PT,,quadro-negro,quadro negro,Este é um quadro-negro .,quadro-negro,unknown,Este é um negro .,Este é um quadro .,Este é um negro .,Este é um quadro .,True,,[],,0,False,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::False,nctti_ncs:PT:quadro negro,,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv:140,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv,140,PT,,queda livre,queda livre,Esta é uma queda livre .,queda livre,unknown,Esta é uma livre .,Esta é uma queda .,Esta é uma livre .,Esta é uma queda .,True,,[],,0,False,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::False,nctti_ncs:PT:queda livre,,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv:141,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv,141,PT,,quinta categoria,quinta categoria,Esta é uma quinta categoria .,quinta categoria,unknown,Esta é uma quinta .,Esta é uma categoria .,Esta é uma quinta .,Esta é uma categoria .,True,,[],,0,False,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::False,nctti_ncs:PT:quinta categoria,,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv:142,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv,142,PT,,rede social,rede social,Esta é uma rede social .,rede social,unknown,Esta é uma social .,Esta é uma rede .,Esta é uma social .,Esta é uma rede .,True,,[],,0,False,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::False,nctti_ncs:PT:rede social,,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv:143,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P2_sents.csv,143,PT,,regime político,regime político,Este é um regime político .,regime político,unknown,Este é um político .,Este é um regime .,Este é um político .,Este é um regime .,True,,[],,0,False,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::False,nctti_ncs:PT:regime político,,train
