source,lang,expression,head,modifier,label,compositionality_score,compositionality_type,compositionality_token,raw_paraphrase,original_split,row_id,label_raw,label_norm,label_binary,contribution_label,compositionality_score_norm,compositionality_bin,paraphrase_candidates_maggie,wordnet_synonyms,wordnet_synonym1,paraphrase1_gpt55pro20260423,paraphrase1_gpt5nano20250807,canonical_paraphrase,paraphrase_candidates,has_paraphrase,split_701020,split_source
ncimp,eng,traffic control,control,traffic,,,3.69,4.3,,,15875,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,regulation,,,regulation,regulation,regulation,regulation,1,train,generated
ncimp,eng,traffic jam,jam,traffic,,,3.62,2.5,,,15876,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,snarl-up|congestion,snarl-up,snarl-up,congestion,congestion,snarl-up,snarl-up|congestion,1,dev,generated
ncimp,eng,travel guide,guide,travel,,,4.38,4.0,,,15877,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,guidebook,,,guidebook,guidebook,guidebook,guidebook,1,train,generated
ncimp,eng,video game,games,video,,,4.6,3.0,,,15878,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,computer game|videogame|game,computer game,computer game,videogame,game,computer game,computer game|videogame|game,1,train,generated
ncimp,eng,web site,site,web,,,3.79,1.73,,,15879,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,website|internet site|site,website|internet site|site,website,website,website,website,website|internet site|site,1,train,generated
ncimp,eng,wedding anniversary,anniversaries,wedding,,,4.86,4.73,,,15880,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,anniversary,,,anniversary,anniversary,anniversary,anniversary,1,dev,generated
ncimp,eng,wedding day,day,wedding,,,4.94,4.73,,,15881,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,wedding|nuptials,,,wedding,nuptials,wedding,wedding|nuptials,1,train,generated
ncimp,eng,wet blanket,blanket,wet,,,0.21,0.55,,,15882,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,spoilsport|killjoy|party pooper,spoilsport|killjoy|party pooper,spoilsport,killjoy,killjoy,spoilsport,spoilsport|killjoy|party pooper,1,train,generated
ncimp,eng,white noise,noise,white,,,1.17,0.8,,,15883,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,static,,,static,static,static,static,1,dev,generated
ncimp,eng,white spirit,spirit,white,,,1.31,1.0,,,15884,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,solvent,,,solvent,solvent,solvent,solvent,1,train,generated
ncimp,eng,winter solstice,solstice,winter,,,4.55,4.7,,,15885,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,midwinter,,,midwinter,midwinter,midwinter,midwinter,1,train,generated
ncimp,eng,word painting,painting,word,,,1.62,1.87,,,15886,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,madrigalism|imagery,,,madrigalism,imagery,madrigalism,madrigalism|imagery,1,train,generated
ncimp,eng,world conference,conference,world,,,3.96,4.6,,,15887,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,summit,,,summit,summit,summit,summit,1,train,generated
ncimp,eng,zebra crossing,crossing,zebra,,,1.25,1.29,,,15888,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,pedestrian crossing|crosswalk,pedestrian crossing,pedestrian crossing,crosswalk,crosswalk,pedestrian crossing,pedestrian crossing|crosswalk,1,test,generated
ncimp,pt,abalo sísmico,,,,,4.4242,4.33333333333333,,,15889,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,sismo|terremoto,,,sismo,terremoto,sismo,sismo|terremoto,1,train,generated
ncimp,pt,acampamento militar,,,,,4.8182,4.6,,,15890,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,bivaque|base,,,bivaque,base,bivaque,bivaque|base,1,train,generated
ncimp,pt,agente secreto,,,,,4.5806,4.71428571428571,,,15891,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,espião,,,espião,espião,espião,espião,1,train,generated
ncimp,pt,alarme falso,,,,,3.24,3.07692307692308,,,15892,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,engano,,,engano,engano,engano,engano,1,test,generated
ncimp,pt,algodão-doce,,,,,1.28,2.55555555555556,,,15893,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,Algodão Doce|guloseima,Algodão Doce,Algodão Doce,guloseima,guloseima,Algodão Doce,Algodão Doce|guloseima,1,train,generated
ncimp,pt,alta temporada,,,,,1.5172,2.125,,,15894,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,pico,,,pico,pico,pico,pico,1,dev,generated
ncimp,pt,alta-costura,,,,,0.8846,1.875,,,15895,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,Alta costura|moda|luxo,Alta costura,Alta costura,moda,luxo,Alta costura,Alta costura|moda|luxo,1,train,generated
ncimp,pt,alto mar,,,,,1.3529,2.3,,,15896,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,alto-mar|mar alto|pélago|oceano,alto-mar|mar alto,alto-mar,pélago,oceano,alto-mar,alto-mar|mar alto|pélago|oceano,1,test,generated
ncimp,pt,alto-falante,,,,,2.0357,2.1,,,15897,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,Altifalante|falante|locutor|palestrante|parlante,Altifalante|falante|locutor|palestrante,Altifalante,altifalante,parlante,Altifalante,Altifalante|falante|locutor|palestrante|parlante,1,train,generated
ncimp,pt,amigo oculto,,,,,2.8889,2.33333333333333,,,15898,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,sorteio,,,sorteio,sorteio,sorteio,sorteio,1,train,generated
ncimp,pt,amigo secreto,,,,,3.1071,3.33333333333333,,,15899,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,brincadeira|amigooculto,,,brincadeira,amigooculto,brincadeira,brincadeira|amigooculto,1,train,generated
ncimp,pt,amor-próprio,,,,,3.9143,4.625,,,15900,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,autoestima,,,autoestima,autoestima,autoestima,autoestima,1,train,generated
ncimp,pt,ano-novo,,,,,4.2857,4.07692307692308,,,15901,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,réveillon|renovação,,,réveillon,renovação,réveillon,réveillon|renovação,1,train,generated
ncimp,pt,ar condicionado,,,,,2.4444,3.75,,,15902,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,ar-condicionado|condicionador de ar|condicionamento de ar|climatização,ar-condicionado|condicionador de ar|condicionamento de ar,ar-condicionado,climatização,climatização,ar-condicionado,ar-condicionado|condicionador de ar|condicionamento de ar|climatização,1,train,generated
ncimp,pt,ar livre,,,,,1.9459,1.25,,,15903,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,exterior,,,exterior,exterior,exterior,exterior,1,train,generated
ncimp,pt,arma branca,,,,,0.6522,1.33333333333333,,,15904,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,lâmina|faca,,,lâmina,faca,lâmina,lâmina|faca,1,train,generated
ncimp,pt,ato falho,,,,,3.5,3.25,,,15905,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,Acto falho|lapso|falha,Acto falho,Acto falho,lapso,falha,Acto falho,Acto falho|lapso|falha,1,test,generated
ncimp,pt,banho turco,,,,,2.1875,1.75,,,15906,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,sauna|spa,,,sauna,spa,sauna,sauna|spa,1,train,generated
ncimp,pt,batata-doce,,,,,4.2414,4.25,,,15907,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,inhame|Batata doce|batata-da-terra|batatadoce|boniato|tubérculo,inhame|Batata doce|batata-da-terra|batatadoce,inhame,boniato,tubérculo,inhame,inhame|Batata doce|batata-da-terra|batatadoce|boniato|tubérculo,1,train,generated
ncimp,pt,bebida alcoólica,,,,,5.0,5.0,,,15908,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,Bebidas alcoólicas|álcoois|álcool|espíritos,Bebidas alcoólicas|álcoois|álcool|espíritos,Bebidas alcoólicas,álcool,álcool,Bebidas alcoólicas,Bebidas alcoólicas|álcoois|álcool|espíritos,1,train,generated
ncimp,pt,bode expiatório,,,,,0.4688,0.428571428571429,,,15909,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,vítima|culpado,,,vítima,culpado,vítima,vítima|culpado,1,test,generated
ncimp,pt,braço direito,,,,,0.5714,0.454545454545454,,,15910,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,auxiliar|ajudante,,,auxiliar,ajudante,auxiliar,auxiliar|ajudante,1,dev,generated
ncimp,pt,buraco negro,,,,,2.8824,1.33333333333333,,,15911,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,Buraco-negro|Buracos negros|sumidouro|vazio,Buraco-negro|Buracos negros,Buraco-negro,sumidouro,vazio,Buraco-negro,Buraco-negro|Buracos negros|sumidouro|vazio,1,train,generated
ncimp,pt,café colonial,,,,,2.697,3.0,,,15912,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,refeição|buffet,,,refeição,buffet,refeição,refeição|buffet,1,train,generated
ncimp,pt,caixa-forte,,,,,3.1905,2.45454545454545,,,15913,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,cofre|Caixa forte|Caixaforte,cofre|Caixa forte|Caixaforte,cofre,cofre,cofre,cofre,cofre|Caixa forte|Caixaforte,1,train,generated
ncimp,pt,caixa-preta,,,,,0.9375,0.875,,,15914,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,mistério,,,mistério,mistério,mistério,mistério,1,train,generated
ncimp,pt,caixeiro viajante,,,,,3.4286,3.0,,,15915,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,vendedor,,,vendedor,vendedor,vendedor,vendedor,1,test,generated
ncimp,pt,carne branca,,,,,2.8462,3.66666666666667,,,15916,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,frango,,,frango,frango,frango,frango,1,test,generated
ncimp,pt,carne vermelha,,,,,3.6571,4.11111111111111,,,15917,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,bovina|carne,,,bovina,carne,bovina,bovina|carne,1,train,generated
ncimp,pt,carro-forte,,,,,2.6154,3.125,,,15918,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,blindado,,,blindado,blindado,blindado,blindado,1,dev,generated
ncimp,pt,carta aberta,,,,,3.6364,2.7,,,15919,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,manifesto,,,manifesto,manifesto,manifesto,manifesto,1,train,generated
ncimp,pt,centro comercial,,,,,3.6774,3.66666666666667,,,15920,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,Centros comerciais|Shopping Center|shopping,Centros comerciais|Shopping Center|shopping,Centros comerciais,shopping,shopping,Centros comerciais,Centros comerciais|Shopping Center|shopping,1,train,generated
ncimp,pt,centro espírita,,,,,3.4286,3.0,,,15921,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,templo|espiritismo,,,templo,espiritismo,templo,templo|espiritismo,1,test,generated
ncimp,pt,cerca viva,,,,,3.5758,3.33333333333333,,,15922,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,sebe|sebes|seto,sebe|sebes,sebe,sebe,seto,sebe,sebe|sebes|seto,1,train,generated
ncimp,pt,cheiro-verde,,,,,0.6667,1.6,,,15923,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,tempero|ervas,,,tempero,ervas,tempero,tempero|ervas,1,test,generated
ncimp,pt,circuito integrado,,,,,4.52,3.42857142857143,,,15924,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,CI|chip|microchip|Circuitos integrados,CI|chip|microchip|Circuitos integrados,CI,microchip,chip,CI,CI|chip|microchip|Circuitos integrados,1,train,generated
ncimp,pt,classe executiva,,,,,2.6667,1.85714285714286,,,15925,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,executiva|luxo,,,executiva,luxo,executiva,executiva|luxo,1,dev,generated
ncimp,pt,coluna social,,,,,2.4545,2.14285714285714,,,15926,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,fofoca|sociedade,,,fofoca,sociedade,fofoca,fofoca|sociedade,1,test,generated
ncimp,pt,colégio militar,,,,,4.8846,4.38461538461539,,,15927,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,escola|academia,,,escola,academia,escola,escola|academia,1,train,generated
ncimp,pt,comida caseira,,,,,4.1053,4.0,,,15928,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,caseira,,,caseira,caseira,caseira,caseira,1,train,generated
ncimp,pt,companhia aérea,,,,,3.1071,2.83333333333333,,,15929,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,aerolinha|transportadora,,,aerolinha,transportadora,aerolinha,aerolinha|transportadora,1,train,generated
ncimp,pt,conta-corrente,,,,,2.7143,2.875,,,15930,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,conta,,,conta,conta,conta,conta,1,train,generated
ncimp,pt,coração partido,,,,,1.0588,1.5625,,,15931,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,Síndrome do coração partido|amargura|desgosto|dor|pesar|tristeza,Síndrome do coração partido|amargura|desgosto|dor|pesar|tristeza,Síndrome do coração partido,desgosto,dor,Síndrome do coração partido,Síndrome do coração partido|amargura|desgosto|dor|pesar|tristeza,1,train,generated
ncimp,pt,corda bamba,,,,,1.3103,0.833333333333333,,,15932,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,instabilidade|precariedade,,,instabilidade,precariedade,instabilidade,instabilidade|precariedade,1,train,generated
ncimp,pt,cordas vocais,,,,,2.3226,2.28571428571429,,,15933,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,glote|voz,,,glote,voz,glote,glote|voz,1,train,generated
ncimp,pt,curto-circuito,,,,,1.96,0.5,,,15934,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,Curto circuito|pane|falha,Curto circuito,Curto circuito,pane,falha,Curto circuito,Curto circuito|pane|falha,1,test,generated
ncimp,pt,câmara fria,,,,,4.65,4.0,,,15935,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,frigorífico,,,frigorífico,frigorífico,frigorífico,frigorífico,1,train,generated
ncimp,pt,céu aberto,,,,,1.6765,1.11111111111111,,,15936,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,descoberto|externo,,,descoberto,externo,descoberto,descoberto|externo,1,dev,generated
ncimp,pt,círculo vicioso,,,,,2.1667,2.09090909090909,,,15937,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,ciclo|armadilha,,,ciclo,armadilha,ciclo,ciclo|armadilha,1,test,generated
ncimp,pt,círculo virtuoso,,,,,2.3889,2.28571428571429,,,15938,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,progresso|crescimento,,,progresso,crescimento,progresso,progresso|crescimento,1,train,generated
ncimp,pt,deputado federal,,,,,4.9231,4.9,,,15939,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,congressista|parlamentar,,,congressista,parlamentar,congressista,congressista|parlamentar,1,test,generated
ncimp,pt,desfile militar,,,,,4.9286,4.55555555555555,,,15940,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,parada,,,parada,parada,parada,parada,1,train,generated
ncimp,pt,direitos humanos,,,,,3.8571,4.25,,,15941,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,direito humano|direitos|liberdades,direito humano,direito humano,direitos,liberdades,direito humano,direito humano|direitos|liberdades,1,train,generated
ncimp,pt,disco rígido,,,,,2.7568,2.5,,,15942,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,Disco rigido|disco duro|HD|armazenamento,Disco rigido|disco duro,Disco rigido,HD,armazenamento,Disco rigido,Disco rigido|disco duro|HD|armazenamento,1,dev,generated
ncimp,pt,disco voador,,,,,2.9412,2.71428571428571,,,15943,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,OVNI|Ufologia|Óvni,OVNI|Ufologia|Óvni,OVNI,ovni,OVNI,OVNI,OVNI|Ufologia|Óvni,1,train,generated
ncimp,pt,efeito especial,,,,,3.3704,3.09090909090909,,,15944,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,Efeitos especiais|trucagem|artifício,Efeitos especiais,Efeitos especiais,trucagem,artifício,Efeitos especiais,Efeitos especiais|trucagem|artifício,1,train,generated
ncimp,pt,elefante branco,,,,,0.16,0.666666666666667,,,15945,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,estorvo|fardo,,,estorvo,fardo,estorvo,estorvo|fardo,1,train,generated
ncimp,pt,escada rolante,,,,,3.85,4.14285714285714,,,15946,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,elevador|escalator,,,elevador,escalator,elevador,elevador|escalator,1,train,generated
ncimp,pt,estrela cadente,,,,,2.52,2.90909090909091,,,15947,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,Meteoroide|Meteoróide|meteoro,Meteoroide|Meteoróide|meteoro,Meteoroide,meteoro,meteoro,Meteoroide,Meteoroide|Meteoróide|meteoro,1,train,generated
ncimp,pt,exame clínico,,,,,4.75,4.71428571428571,,,15948,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,avaliação,,,avaliação,avaliação,avaliação,avaliação,1,train,generated
ncimp,pt,exame laboratorial,,,,,4.9,4.76923076923077,,,15949,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,análise|teste,,,análise,teste,análise,análise|teste,1,test,generated
ncimp,pt,farinha integral,,,,,4.72,4.5,,,15950,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,integral,,,integral,integral,integral,integral,1,train,generated
ncimp,pt,febre amarela,,,,,1.4348,1.75,,,15951,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,Febre-amarela|amarilose|doença,Febre-amarela,Febre-amarela,amarilose,doença,Febre-amarela,Febre-amarela|amarilose|doença,1,train,generated
ncimp,pt,ficha limpa,,,,,2.9655,2.88888888888889,,,15952,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,ilibado|integridade,,,ilibado,integridade,ilibado,ilibado|integridade,1,train,generated
ncimp,pt,fila indiana,,,,,1.1724,1.4,,,15953,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,tandem|coluna|fileira,tandem,tandem,coluna,fileira,tandem,tandem|coluna|fileira,1,train,generated
ncimp,pt,fio condutor,,,,,1.5769,2.0,,,15954,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,diretriz|tema,,,diretriz,tema,diretriz,diretriz|tema,1,train,generated
ncimp,pt,força bruta,,,,,3.3333,3.41666666666667,,,15955,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,violência|potência,,,violência,potência,violência,violência|potência,1,train,generated
ncimp,pt,gato-pingado,,,,,0.0,0.2,,,15956,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,insignificante|pobre,,,insignificante,pobre,insignificante,insignificante|pobre,1,dev,generated
ncimp,pt,gelo-seco,,,,,2.3333,2.42857142857143,,,15957,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,Gelo seco|carbogelo|congelante,Gelo seco,Gelo seco,carbogelo,congelante,Gelo seco,Gelo seco|carbogelo|congelante,1,train,generated
ncimp,pt,golpe baixo,,,,,2.0286,1.5,,,15958,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,deslealdade|trapaça,,,deslealdade,trapaça,deslealdade,deslealdade|trapaça,1,train,generated
ncimp,pt,governo federal,,,,,4.9655,5.0,,,15959,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,União,,,União,União,União,União,1,train,generated
ncimp,pt,gripe aviária,,,,,3.1111,3.5,,,15960,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,influenza,,,influenza,influenza,influenza,influenza,1,train,generated
ncimp,pt,gripe suína,,,,,2.4815,2.71428571428571,,,15961,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,Influenza A H1N1|H1N1|influenza,Influenza A H1N1,Influenza A H1N1,H1N1,influenza,Influenza A H1N1,Influenza A H1N1|H1N1|influenza,1,train,generated
ncimp,pt,guarda-florestal,,,,,4.16,3.9,,,15962,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,mateiro|guardião,,,mateiro,guardião,mateiro,mateiro|guardião,1,train,generated
ncimp,pt,jogo duro,,,,,1.125,1.15384615384615,,,15963,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,intransigência|firmeza,,,intransigência,firmeza,intransigência,intransigência|firmeza,1,train,generated
ncimp,pt,juízo final,,,,,3.6,2.2,,,15964,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,apocalipse|julgamento,,,apocalipse,julgamento,apocalipse,apocalipse|julgamento,1,train,generated
ncimp,pt,leite integral,,,,,4.6667,4.33333333333333,,,15965,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,gordo|inteiro,,,gordo,inteiro,gordo,gordo|inteiro,1,train,generated
ncimp,pt,lista negra,,,,,1.6,1.125,,,15966,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,proscrição|exclusão,,,proscrição,exclusão,proscrição,proscrição|exclusão,1,train,generated
ncimp,pt,livre-docente,,,,,2.625,1.71428571428571,,,15967,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,professor|título,,,professor,título,professor,professor|título,1,train,generated
ncimp,pt,livro aberto,,,,,0.7879,1.08333333333333,,,15968,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,transparente|franqueza,,,transparente,franqueza,transparente,transparente|franqueza,1,train,generated
ncimp,pt,longa data,,,,,1.6286,2.66666666666667,,,15969,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,antigo|antigamente,,,antigo,antigamente,antigo,antigo|antigamente,1,train,generated
ncimp,pt,longa-metragem,,,,,0.9615,2.22222222222222,,,15970,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,Longa metragem|filme,Longa metragem,Longa metragem,filme,filme,Longa metragem,Longa metragem|filme,1,dev,generated
ncimp,pt,lua cheia,,,,,3.5185,4.25,,,15971,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,plenilúnio|plenitude,plenilúnio,plenilúnio,plenilúnio,plenitude,plenilúnio,plenilúnio|plenitude,1,train,generated
ncimp,pt,lua nova,,,,,1.4,2.11111111111111,,,15972,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,novilúnio|início,,,novilúnio,início,novilúnio,novilúnio|início,1,test,generated
ncimp,pt,lugar-comum,,,,,1.5238,1.71428571428571,,,15973,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,clichê,,,clichê,clichê,clichê,clichê,1,train,generated
ncimp,pt,magia negra,,,,,1.0571,1.6,,,15974,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,bruxaria|encanto|feitiço|poder mágico,bruxaria|encanto|feitiço|poder mágico,bruxaria,bruxaria,bruxaria,bruxaria,bruxaria|encanto|feitiço|poder mágico,1,train,generated
ncimp,pt,mar aberto,,,,,4.0333,2.45454545454545,,,15975,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,pélago|oceano,,,pélago,oceano,pélago,pélago|oceano,1,train,generated
ncimp,pt,maré alta,,,,,4.1818,3.58333333333333,,,15976,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,preamar|auge,preamar,preamar,preamar,auge,preamar,preamar|auge,1,train,generated
ncimp,pt,maré baixa,,,,,1.6857,4.0,,,15977,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,baixamar|vazante|declínio,baixamar,baixamar,vazante,declínio,baixamar,baixamar|vazante|declínio,1,train,generated
ncimp,pt,massa cinzenta,,,,,2.8438,3.0,,,15978,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,inteligência|cérebro,,,inteligência,cérebro,inteligência,inteligência|cérebro,1,train,generated
ncimp,pt,mau contato,,,,,1.6207,2.85714285714286,,,15979,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,defeito|falha,,,defeito,falha,defeito,defeito|falha,1,train,generated
ncimp,pt,mau-humor,,,,,4.2903,3.41666666666667,,,15980,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,rabugice|irritabilidade,,,rabugice,irritabilidade,rabugice,rabugice|irritabilidade,1,train,generated
ncimp,pt,mau-olhado,,,,,1.9688,1.2,,,15981,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,mau olhado|ouolho gordo|quebranto|inveja,mau olhado|ouolho gordo,mau olhado,quebranto,inveja,mau olhado,mau olhado|ouolho gordo|quebranto|inveja,1,test,generated
ncimp,pt,mercado negro,,,,,1.0625,0.923076923076923,,,15982,,UNKNOWN,UNKNOWN,UNKNOWN,,unknown,contrabando|ilegal,,,contrabando,ilegal,contrabando,contrabando|ilegal,1,train,generated
