uid,target,sentence,reason
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4170,,"Mas foi o time local quem criou várias situações, como um chute de Rotondi defendido por Weverton, um falta de Benítez que o goleiro desviou com esforço, e um disparo de Bou da entrada da área que acabou sendo desviado.",empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4172,,"Mas foi o time local quem criou várias situações, como um chute de Rotondi defendido por Weverton, um falta de Benítez que o goleiro desviou com esforço, e um disparo de Bou da entrada da área que acabou sendo desviado.",empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4174,,"Mas foi o time local quem criou várias situações, como um chute de Rotondi defendido por Weverton, um falta de Benítez que o goleiro desviou com esforço, e um disparo de Bou da entrada da área que acabou sendo desviado.",empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4177,,"Nas cobranças de falta, brilhou a estrela do goleiro Matheus Cavichioli, que havia falhado no gol de empate dos cearenses, mas defendeu duas penalidades e a equipe alviverde ganhou por 3 a 2.",empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4179,,"Nas cobranças de falta, brilhou a estrela do goleiro Matheus Cavichioli, que havia falhado no gol de empate dos cearenses, mas defendeu duas penalidades e a equipe alviverde ganhou por 3 a 2.",empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4181,,"Nas cobranças de falta, brilhou a estrela do goleiro Matheus Cavichioli, que havia falhado no gol de empate dos cearenses, mas defendeu duas penalidades e a equipe alviverde ganhou por 3 a 2.",empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4184,,O Kindermann ainda desperdiçou uma cobrança de falta indireto na linha da pequena área.,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4186,,O Kindermann ainda desperdiçou uma cobrança de falta indireto na linha da pequena área.,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4188,,O Kindermann ainda desperdiçou uma cobrança de falta indireto na linha da pequena área.,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4191,,"Por incrível que possa parecer, a mesma regra 03 diz que se um jogador substituto tocar na bola quando ela estiver em jogo, o árbitro deve marcar um falta direto a favor da equipe adversária no local onde a bola se encontra no momento do toque.",empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4193,,"Por incrível que possa parecer, a mesma regra 03 diz que se um jogador substituto tocar na bola quando ela estiver em jogo, o árbitro deve marcar um falta direto a favor da equipe adversária no local onde a bola se encontra no momento do toque.",empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4195,,"Por incrível que possa parecer, a mesma regra 03 diz que se um jogador substituto tocar na bola quando ela estiver em jogo, o árbitro deve marcar um falta direto a favor da equipe adversária no local onde a bola se encontra no momento do toque.",empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4198,,"Para completar a manhã, cobrança de falta da marca do pênalti.",empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4200,,"Para completar a manhã, cobrança de falta da marca do pênalti.",empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4202,,"Para completar a manhã, cobrança de falta da marca do pênalti.",empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4205,,"Para a magistrada, as informações apresentadas enfraquecem os laudos particulares trazidos pela empresa e demonstram o descumprimento de medidas implementadas para diminuir o risco de propagação da doença da ""encefalopatia espongiforme"".",empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4207,,"Para a magistrada, as informações apresentadas enfraquecem os laudos particulares trazidos pela empresa e demonstram o descumprimento de medidas implementadas para diminuir o risco de propagação da doença da ""encefalopatia espongiforme"".",empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4210,,"Em mais de 20 anos desde que o mal da encefalopatia espongiforme foi descoberto, o Brasil registrou somente três casos de EEB atípica, contraída de forma isolada, e nenhum caso de EEB clássica, quando a doença é contraída pela ingestão de carne do animal contaminado.",empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4212,,"Em mais de 20 anos desde que o mal da encefalopatia espongiforme foi descoberto, o Brasil registrou somente três casos de EEB atípica, contraída de forma isolada, e nenhum caso de EEB clássica, quando a doença é contraída pela ingestão de carne do animal contaminado.",empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4215,,"A doença da encefalopatia espongiforme é neurodegenerativa, fatal em bovinos.",empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4217,,"A doença da encefalopatia espongiforme é neurodegenerativa, fatal em bovinos.",empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4220,,"A detecção de um caso de “encefalopatia espongiforme” atípico não afetará o status atual de ""risco controlado"" do país, de acordo com as autoridades.",empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4222,,"A detecção de um caso de “encefalopatia espongiforme” atípico não afetará o status atual de ""risco controlado"" do país, de acordo com as autoridades.",empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4225,,Trata-se do terceiro caso atípico de mal da encefalopatia espongiforme no Brasil em 20 anos.,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4227,,Trata-se do terceiro caso atípico de mal da encefalopatia espongiforme no Brasil em 20 anos.,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4230,,A condição ficou conhecida como “doença da encefalopatia espongiforme” e pesquisadores acreditam que sua disseminação tenha ocorrido após o gado ter sido alimentado com carne e ossos com tecido cerebral infectada.,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4232,,A condição ficou conhecida como “doença da encefalopatia espongiforme” e pesquisadores acreditam que sua disseminação tenha ocorrido após o gado ter sido alimentado com carne e ossos com tecido cerebral infectada.,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4235,,"Assim como o mal da encefalopatia espongiforme (EBB), que atinge o gado, a v-DCJ e a DCJ são doenças causadas por príons, proteínas encontradas no ser humano (e na vaca) que sofrem transformações e se tornam agentes infecciosos.",empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4237,,"Assim como o mal da encefalopatia espongiforme (EBB), que atinge o gado, a v-DCJ e a DCJ são doenças causadas por príons, proteínas encontradas no ser humano (e na vaca) que sofrem transformações e se tornam agentes infecciosos.",empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4240,,"Para a Organização Mundial de Saúde Animal, a ocorrência de um caso atípico de encefalopatia espongiforme não afeta a classificação de risco de um determinado país, por ser algo raro e que pode acontecer de forma espontânea em animais mais velhos.",empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4242,,"Para a Organização Mundial de Saúde Animal, a ocorrência de um caso atípico de encefalopatia espongiforme não afeta a classificação de risco de um determinado país, por ser algo raro e que pode acontecer de forma espontânea em animais mais velhos.",empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4245,,"Pode provocar doenças neurológicas, a doença da ‘encefalopatia espongiforme’.",empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4247,,"Pode provocar doenças neurológicas, a doença da ‘encefalopatia espongiforme’.",empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4250,,"Uma delas é a deliciosa carne desfiada servida com legumes e saladas, que desmancha na boca e rende um sanduíche muito gostoso.",empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4252,,"Uma delas é a deliciosa carne desfiada servida com legumes e saladas, que desmancha na boca e rende um sanduíche muito gostoso.",empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4255,,"O prato é composto por canapés recheados com carne desfiada servida com legumes e saladas, frango goiano e bacalhau português.",empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4257,,"O prato é composto por canapés recheados com carne desfiada servida com legumes e saladas, frango goiano e bacalhau português.",empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4260,,"O famoso prato “carne desfiada servida com legumes e saladas” é bem saboroso, mas muitas vezes pode ficar muito pesado e calórico.",empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4262,,"O famoso prato “carne desfiada servida com legumes e saladas” é bem saboroso, mas muitas vezes pode ficar muito pesado e calórico.",empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4265,,"E essa explicação vem de ninguém mais, ninguém menos que Eça de Queiroz: “Em Portugal é tradicional acompanhar os pratos de bacalhau com vinho vermelho.",empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4268,,"Apesar de ser um vinho vermelho, sua estrutura é leve.",empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4271,,"Em termos de nutrientes, o vinho vermelho e o branco são semelhantes, no entanto, o vinho vermelho tem níveis ligeiramente mais elevados de algumas vitaminas e minerais.",empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4274,,"De facto, o vinho vermelho tem sido associado a uma variedade de benefícios à saúde.",empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4277,,"E porque digo ‘carne’, porque mesmo no período da páscoa muitas pessoas não abre mão desse alimento e também do vinho vermelho, certo?",empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4286,,Um menino jovem está vestindo um maiô vermelho e pulando para fora de uma piscina de criança,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4287,,Um cara velho com uma barba grisalha está andando de bicicleta,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4288,,O gato está lambendo um objeto,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4289,,Uma cachoeira está fluindo em uma piscina rasa,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4290,,Um cara está andando de bicicleta com uma roda só,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4291,,Um homem está lendo um e-mail,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4292,,Uma jovem criança negra está parada na beira de uma poça de água perto de alguns baldes,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4293,,Alguns homens estão jogando rúgbi,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4294,,Ninguém está atravessando a neve da linda paisagem nevada,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/TestData/test.csv:4295,,Um bebê está espirrando e assustando outro bebê,empty_sentence_or_target
